reaction	linear_coefficient
rxn20040_c	[0.050323328983616064]
rxn03669_c	[0.050323328983616064]
rxn07484_c	[0.050323328983616064]
rxn03596_c	[0.050323328983616064]
rxn03668_c	[0.050323328983616064]
rxn07485_c	[0.050323328983616064]
rxn27717_c	[0.013179643323183993]
rxn34220_c	[0.011825431346962447]
rxn33486_c	[0.011825431346962447]
rxn38399_c	[0.011825431346962447]
rxn01750_c	[0.010477018993765406]
rxn07879_c	[0.02675656082354647]
rxn27937_c	[0.02675656082354647]
rxn27788_c	[0.01094388864723793]
rxn38276_c	[0.010787298825576339]
rxn34254_c	[0.010787298825576339]
rxn28146_c	[0.010477018993765406]
rxn16824_c	[0.0581325213861099]
rxn38273_c	[0.010477018993765406]
rxn38113_c	[0.004665796723212991]
rxn34718_c	[0.028307959982601133]
rxn31323_c	[0.028307959982601133]
rxn30156_c	[0.028307959982601133]
rxn31887_c	[0.028307959982601133]
rxn31322_c	[0.028307959982601133]
rxn31225_c	[0.028307959982601133]
rxn31324_c	[0.028307959982601133]
rxn34716_c	[0.028307959982601133]
rxn31321_c	[0.028307959982601133]
rxn31325_c	[0.028307959982601133]
rxn31326_c	[0.028307959982601133]
rxn34710_c	[0.028307959982601133]
rxn30116_c	[0.028307959982601133]
rxn31327_c	[0.028307959982601133]
rxn34709_c	[0.028307959982601133]
rxn37889_c	[0.028307959982601133]
rxn34717_c	[0.028307959982601133]
rxn32591_c	[0.014693344932579382]
rxn28109_c	[0.225115267507612]
rxn28046_c	[0.225115267507612]
rxn01107_c	[0.08508336958097724]
rxn32924_c	[0.08508336958097724]
rxn02663_c	[0.08508336958097724]
rxn27818_c	[0.010477018993765406]
rxn35527_c	[0.010477018993765406]
rxn32553_c	[0.010477018993765406]
rxn20608_c	[0.04741771784833986]
rxn03057_c	[0.06121212121212121]
rxn03809_c	[0.06121212121212121]
rxn03821_c	[0.06121212121212121]
rxn02518_c	[0.0643526170798898]
rxn01962_c	[0.0643526170798898]
rxn32974_c	[0.0643526170798898]
rxn38029_c	[0.010477018993765406]
rxn29946_c	[0.010477018993765406]
rxn34729_c	[0.004109032912860664]
rxn34728_c	[0.004109032912860664]
rxn34732_c	[0.004109032912860664]
rxn04274_c	[0.004109032912860664]
rxn37816_c	[0.004109032912860664]
rxn02949_c	[0.004109032912860664]
rxn34731_c	[0.004109032912860664]
rxn35541_c	[0.004109032912860664]
rxn04275_c	[0.004109032912860664]
rxn07882_c	[0.004109032912860664]
rxn34730_c	[0.004109032912860664]
rxn32064_c	[0.004109032912860664]
rxn34733_c	[0.004109032912860664]
rxn37861_c	[0.004109032912860664]
rxn32636_c	[0.004109032912860664]
rxn14250_c	[0.08780629259098159]
rxn35698_c	[0.008554443961142525]
rxn27708_c	[0.008554443961142525]
rxn03978_c	[0.014203276787008844]
rxn03150_c	[0.28668406553574016]
rxn33387_c	[0.006124401913875598]
rxn33015_c	[0.006124401913875598]
rxn27543_c	[0.006124401913875598]
rxn32196_c	[0.006124401913875598]
rxn27876_c	[0.058927069740466874]
rxn28100_c	[0.004755690880092794]
rxn03903_c	[0.03371320864143831]
rxn03904_c	[0.03371320864143831]
rxn38117_c	[0.014693344932579382]
rxn20503_c	[0.01504422212556184]
rxn33359_c	[0.08780629259098159]
rxn27432_c	[0.059179353342032774]
rxn35415_c	[0.059179353342032774]
rxn30643_c	[0.002398144120632159]
rxn04301_c	[0.08780629259098159]
rxn16543_c	[0.007211831230969987]
rxn13947_c	[0.010085544439611425]
rxn16611_c	[0.010085544439611425]
rxn30396_c	[0.027411918225315354]
rxn27724_c	[0.012654777439466434]
rxn25051_c	[0.004665796723212991]
rxn32171_c	[0.004665796723212991]
rxn33806_c	[0.004665796723212991]
rxn31423_c	[0.008012179208351457]
rxn31088_c	[0.00406843555168914]
rxn03446_c	[0.00406843555168914]
rxn31868_c	[0.009125706829056111]
rxn31335_c	[0.009125706829056111]
rxn38459_c	[0.009125706829056111]
rxn38097_c	[0.009125706829056111]
rxn29006_c	[0.025437146585471943]
rxn30068_c	[0.011083079599826011]
rxn30020_c	[0.04741771784833986]
rxn27110_c	[0.20503407278526894]
rxn27766_c	[0.016250543714658547]
rxn28376_c	[0.016250543714658547]
rxn32095_c	[0.006744961577497463]
rxn16399_c	[0.009560678555893867]
rxn00702_c	[0.008670436421632594]
rxn19892_c	[0.013179643323183993]
rxn19896_c	[0.013179643323183993]
rxn28381_c	[0.013179643323183993]
rxn03951_c	[0.013846599971001884]
rxn05116_c	[0.013846599971001884]
rxn11663_c	[0.013846599971001884]
rxn06044_c	[0.013814702044367116]
rxn03491_c	[0.010477018993765406]
rxn01160_c	[0.04741771784833986]
rxn11794_c	[0.006744961577497463]
rxn30384_c	[0.0028998115122517037]
rxn11768_c	[0.0044802087864288815]
rxn27944_c	[0.0044802087864288815]
rxn38087_c	[0.059179353342032774]
rxn32318_c	[0.010810497317674351]
rxn28082_c	[0.03136146150500218]
rxn33078_c	[0.06805567638103523]
rxn32939_c	[0.016250543714658547]
rxn32176_c	[0.016250543714658547]
rxn30665_c	[0.033472524285921415]
rxn31218_c	[0.033472524285921415]
rxn33182_c	[0.008670436421632594]
rxn32643_c	[0.07520371175873568]
rxn16666_c	[0.008012179208351457]
rxn27779_c	[0.02629549079309845]
rxn16582_c	[0.042879512831665946]
rxn31867_c	[0.024410613310134843]
rxn32754_c	[0.014731042482238653]
rxn32559_c	[0.02495287806292591]
rxn38693_c	[0.08780629259098159]
rxn31960_c	[0.08780629259098159]
rxn01252_c	[0.08780629259098159]
rxn01251_c	[0.08780629259098159]
rxn32228_c	[0.01588226765260258]
rxn26481_c	[0.006739161954472959]
rxn19956_c	[0.006739161954472959]
rxn06045_c	[0.06805567638103523]
rxn32684_c	[0.010804697694649847]
rxn04999_c	[0.0015977961432506887]
rxn05047_c	[0.0015977961432506887]
rxn02440_c	[0.04658257213281136]
rxn02438_c	[0.04658257213281136]
rxn25216_c	[0.08780629259098159]
rxn00748_c	[0.026481078729882555]
rxn00988_c	[0.06121212121212121]
rxn38030_c	[0.007925184862983905]
rxn16503_c	[0.012390894591851529]
rxn31436_c	[0.04658257213281136]
rxn34262_c	[0.012419892706974045]
rxn33867_c	[0.012419892706974045]
rxn02655_c	[0.04741771784833986]
rxn32814_c	[0.00987385819921705]
rxn32287_c	[0.00987385819921705]
rxn27983_c	[0.036546324488908224]
rxn00193_c	[0.0663650862693925]
rxn33318_c	[0.010477018993765406]
rxn30708_c	[0.025187762795418296]
rxn07580_c	[0.010477018993765406]
rxn37546_c	[0.010477018993765406]
rxn28987_c	[0.06805567638103523]
rxn02774_c	[0.06805567638103523]
rxn03511_c	[0.010105843120197187]
rxn19322_c	[0.28668406553574016]
rxn00347_c	[0.012390894591851529]
rxn00297_c	[0.006739161954472959]
rxn33400_c	[0.0018442801217920836]
rxn03378_c	[0.0018442801217920836]
rxn01034_c	[0.1325068870523416]
rxn34191_c	[0.1325068870523416]
rxn34196_c	[0.1325068870523416]
rxn33062_c	[0.007809192402493838]
rxn33193_c	[0.007809192402493838]
rxn03126_c	[0.006744961577497463]
rxn02008_c	[0.027661302015369]
rxn15139_c	[0.006744961577497463]
rxn15469_c	[0.006744961577497463]
rxn34778_c	[0.006744961577497463]
rxn34772_c	[0.006744961577497463]
rxn38342_c	[0.006744961577497463]
rxn34777_c	[0.006744961577497463]
rxn33707_c	[0.006744961577497463]
rxn38341_c	[0.006744961577497463]
rxn34769_c	[0.006744961577497463]
rxn34775_c	[0.006744961577497463]
rxn34779_c	[0.006744961577497463]
rxn07476_c	[0.010477018993765406]
rxn31452_c	[0.026481078729882555]
rxn33550_c	[0.03732057416267942]
rxn33573_c	[0.03732057416267942]
rxn33383_c	[0.03732057416267942]
rxn14393_c	[0.03732057416267942]
rxn31847_c	[0.03732057416267942]
rxn00107_c	[0.03732057416267942]
rxn32308_c	[0.03732057416267942]
rxn33340_c	[0.03732057416267942]
rxn33024_c	[0.03732057416267942]
rxn32898_c	[0.03732057416267942]
rxn32981_c	[0.03732057416267942]
rxn02517_c	[0.03732057416267942]
rxn04550_c	[0.004755690880092794]
rxn16315_c	[0.225115267507612]
rxn13975_c	[0.006124401913875598]
rxn14156_c	[0.006124401913875598]
rxn14059_c	[0.006124401913875598]
rxn14278_c	[0.006124401913875598]
rxn13995_c	[0.006124401913875598]
rxn14248_c	[0.006124401913875598]
rxn32424_c	[0.010477018993765406]
rxn33129_c	[0.010477018993765406]
rxn00621_c	[0.046034507756995795]
rxn31437_c	[0.010300130491518053]
rxn33633_c	[0.008539944903581268]
rxn30447_c	[0.06121212121212121]
rxn33672_c	[0.06121212121212121]
rxn28646_c	[0.06985065970711904]
rxn15233_c	[0.046034507756995795]
rxn30983_c	[0.028307959982601133]
rxn38055_c	[0.014806437581557199]
rxn38053_c	[0.014806437581557199]
rxn38054_c	[0.014806437581557199]
rxn32851_c	[0.026950848194867334]
rxn33140_c	[0.007762795418297811]
rxn06086_c	[0.007762795418297811]
rxn05963_c	[0.007762795418297811]
rxn03440_c	[0.010477018993765406]
rxn31241_c	[0.03279106858054227]
rxn20630_c	[0.058927069740466874]
rxn03445_c	[0.058927069740466874]
rxn06979_c	[0.011491953023053503]
rxn06887_c	[0.011491953023053503]
rxn04588_c	[0.003969841960272582]
rxn27916_c	[0.010477018993765406]
rxn37640_c	[0.012419892706974045]
rxn01844_c	[0.0016731912425692328]
rxn16323_c	[0.343410178338408]
rxn15478_c	[0.014881832680875742]
rxn16798_c	[0.010172538784978976]
rxn00879_c	[0.010172538784978976]
rxn16343_c	[0.015142815716978395]
rxn00265_c	[0.007548209366391185]
rxn16151_c	[0.006843555168914021]
rxn01037_c	[0.010477018993765406]
rxn02483_c	[0.0581325213861099]
rxn16792_c	[0.016128751631143974]
rxn03867_c	[0.06121212121212121]
rxn34770_c	[0.2613281136726113]
rxn20026_c	[0.11115267507612005]
rxn32556_c	[0.056482528635638685]
rxn33412_c	[0.014806437581557199]
rxn27785_c	[0.046034507756995795]
rxn01416_c	[0.00759170653907496]
rxn02229_c	[0.00759170653907496]
rxn31983_c	[0.0097868638538495]
rxn35283_c	[0.0066318689285196466]
rxn04934_c	[0.0033840800347977383]
rxn34245_c	[0.0033840800347977383]
rxn38153_c	[0.14686095403798752]
rxn00715_c	[0.04055966362186458]
rxn01679_c	[0.04055966362186458]
rxn01370_c	[0.04055966362186458]
rxn01705_c	[0.04055966362186458]
rxn00707_c	[0.04055966362186458]
rxn38833_c	[0.04055966362186458]
rxn01515_c	[0.04055966362186458]
rxn00368_c	[0.04055966362186458]
rxn00712_c	[0.04055966362186458]
rxn01706_c	[0.04055966362186458]
rxn01510_c	[0.04055966362186458]
rxn00365_c	[0.04055966362186458]
rxn01674_c	[0.04055966362186458]
rxn01516_c	[0.04055966362186458]
rxn00369_c	[0.04055966362186458]
rxn11760_c	[0.04055966362186458]
rxn01128_c	[0.04055966362186458]
rxn38831_c	[0.04055966362186458]
rxn01129_c	[0.04055966362186458]
rxn06080_c	[0.010595911265767725]
rxn38121_c	[0.04860664056836306]
rxn28560_c	[0.23427577207481512]
rxn28309_c	[0.05243729157604756]
rxn02716_c	[0.05243729157604756]
rxn33035_c	[0.02482238654487458]
rxn14274_c	[0.010477018993765406]
rxn14311_c	[0.010477018993765406]
rxn07267_c	[0.2638538494997825]
rxn00984_c	[0.26826446280991734]
rxn24414_c	[0.01402638828476149]
rxn30089_c	[0.028307959982601133]
rxn03087_c	[0.028307959982601133]
rxn05104_c	[0.009763665361751486]
rxn33042_c	[0.225115267507612]
rxn28543_c	[0.012846164999275047]
rxn01973_c	[0.012419892706974045]
rxn32376_c	[0.01588226765260258]
rxn27531_c	[0.007548209366391185]
biomass_GmNeg	[0.016250543714658547, 0.0004088734232274902]
rxn29122_c	[0.016250543714658547]
EX_cpd00030_e	[0.016250543714658547]
EX_cpd00107_e	[0.016250543714658547]
rxn08311_c	[0.016250543714658547]
EX_cpd00205_e	[0.016250543714658547]
EX_cpd00065_e	[0.016250543714658547]
EX_cpd00069_e	[0.016250543714658547]
rxn05245_c	[0.016250543714658547]
EX_cpd00104_e	[0.016250543714658547]
EX_cpd00644_e	[0.016250543714658547]
EX_cpd00039_e	[0.016250543714658547]
rxn29888_c	[0.016250543714658547]
rxn08856_c	[0.016250543714658547]
rxn00399_c	[0.016250543714658547]
SNK_cpd03187_c	[0.016250543714658547]
rxn08747_c	[0.016250543714658547]
rxn00569_c	[0.016250543714658547]
rxn09113_c	[0.016250543714658547]
EX_cpd10515_e	[0.016250543714658547]
cofactor_rxn	[0.016250543714658547]
rxn09065_c	[0.016250543714658547]
EX_cpd00149_e	[0.016250543714658547]
rxn08947_c	[0.016250543714658547]
rxn08155_c	[0.016250543714658547]
rxn08241_c	[0.016250543714658547]
rxn05206_c	[0.016250543714658547]
rxn10213_c	[0.016250543714658547]
rxn24108_c	[0.016250543714658547]
rxn34523_c	[0.016250543714658547]
EX_cpd00393_e	[0.016250543714658547]
EX_cpd00226_e	[0.016250543714658547]
rxn09300_c	[0.016250543714658547]
EX_cpd00051_e	[0.016250543714658547]
SNK_cpd00242_c	[0.016250543714658547]
rxn08738_c	[0.016250543714658547]
EX_cpd00099_e	[0.016250543714658547]
EX_cpd00305_e	[0.016250543714658547]
rxn08920_c	[0.016250543714658547]
rxn08284_c	[0.016250543714658547]
rxn01207_c	[0.016250543714658547]
EX_cpd00263_e	[0.016250543714658547]
protein_rxn	[0.016250543714658547]
rna_rxn	[0.016250543714658547]
rxn05242_c	[0.016250543714658547]
rxn08307_c	[0.016250543714658547]
EX_cpd00254_e	[0.016250543714658547]
rxn13097_c	[0.016250543714658547]
rxn00938_c	[0.016250543714658547]
rxn08786_c	[0.016250543714658547]
rxn10202_c	[0.016250543714658547]
rxn10281_c	[0.016250543714658547]
EX_cpd00060_e	[0.016250543714658547]
dna_rxn	[0.016250543714658547]
EX_cpd00156_e	[0.016250543714658547]
rxn08309_c	[0.016250543714658547]
EX_cpd00129_e	[0.016250543714658547]
rxn09111_c	[0.016250543714658547]
rxn10280_c	[0.016250543714658547]
rxn05222_c	[0.016250543714658547]
rxn10867_c	[0.016250543714658547]
EX_cpd00322_e	[0.016250543714658547]
rxn08721_c	[0.016250543714658547]
rxn00339_c	[0.016250543714658547]
rxn09106_c	[0.016250543714658547]
EX_cpd00971_e	[0.016250543714658547]
EX_cpd00220_e	[0.016250543714658547]
rxn09063_c	[0.016250543714658547]
rxn09109_c	[0.016250543714658547]
rxn10211_c	[0.016250543714658547]
EX_cpd00119_e	[0.016250543714658547]
rxn09121_c	[0.016250543714658547]
rxn10204_c	[0.016250543714658547]
rxn09427_c	[0.016250543714658547]
rxn25583_c	[0.016250543714658547]
rxn05224_c	[0.016250543714658547]
rxn10272_c	[0.016250543714658547]
EX_cpd00063_e	[0.016250543714658547]
rxn08234_c	[0.016250543714658547]
EX_cpd00023_e	[0.016250543714658547]
rxn32502_c	[0.016250543714658547]
EX_cpd00009_e	[0.016250543714658547]
EX_cpd00084_e	[0.016250543714658547]
EX_biomass	[0.016250543714658547]
rxn10212_c	[0.016250543714658547]
rxn10271_c	[0.016250543714658547]
rxn10203_c	[0.016250543714658547]
rxn09339_c	[0.016250543714658547]
rxn05616_c	[0.016250543714658547]
EX_cpd00133_e	[0.016250543714658547]
rxn08186_c	[0.016250543714658547]
rxn00001_c	[0.016250543714658547]
rxn00465_c	[0.016250543714658547]
lipid_rxn	[0.016250543714658547]
EX_cpd00035_e	[0.016250543714658547]
EX_cpd00132_e	[0.016250543714658547]
EX_cpd00041_e	[0.016250543714658547]
EX_cpd00053_e	[0.016250543714658547]
EX_cpd00033_e	[0.016250543714658547]
EX_cpd00066_e	[0.016250543714658547]
EX_cpd00054_e	[0.016250543714658547]
EX_cpd00161_e	[0.016250543714658547]
EX_cpd00027_e	[0.016250543714658547]
rxn05220_c	[0.016250543714658547]
rxn08625_c	[0.016250543714658547]
rxn08617_c	[0.016250543714658547]
rxn05215_c	[0.016250543714658547]
rxn09307_c	[0.016250543714658547]
rxn09248_c	[0.016250543714658547]
rxn09118_c	[0.016250543714658547]
rxn05218_c	[0.016250543714658547]
SNK_cpd00528_c	[0.016250543714658547]
rxn08170_c	[0.016250543714658547]
