keggID	to37
fia:NA23_08610	6.012655
lil:LA_2506	11.655676
lil:LA_2507	15.116858
lil:LA_2508	12.911259
psu:Psesu_2996	5.049194
lil:LA_2511	10.741693
lis:LIL_11577	4.976403
lic:LIC_11453	7.493756
lis:LIL_11146	68.145676
lil:LA_1223	57.535378
lil:LA_1224	43.34124
lil:LA_1239	15.674829
lis:LIL_12660	34.84016
nsh:GXM_10276	2.389833
aba:Acid345_2395	0.0
cthd:CDO33_11130	3.337237
rhl:LPU83_pLPU83d0820	3.290253
kst:KSMBR1_1896	3.987949
sen:SACE_4756	1.798198
lew:DAI21_21145	6.693526
shy:SHJG_7349	2.093377
lil:LA_2841	80.496262
lil:LA_2840	5.550259
nmv:NITMOv2_0464	80.709808
lil:LA_2834	56.136177
dal:Dalk_2094	3.486857
mbu:Mbur_2108	4.986407
hba:Hbal_1992	8.044702
oxy:HCG48_15465	4.232023
vas:GT360_09370	8.741018
labr:CHH27_17525	10.464931
lil:LA_1409	28.552801
lil:LA_1410	4.818041
lil:LA_3843	0.545278
rub:GBA63_11955	1.647864
bof:FQV39_14950	7.725054
lil:LA_3863	12.081314
lep:Lepto7376_4199	5.325484
htr:EPV75_00530	1.920753
eat:EAT1b_2867	10.020563
sok:D0B54_20820	10.896755
ecn:Ecaj_0437	27.929972
kde:CDSE_0044	20.186167
afw:Anae109_2257	1.257389
hht:F506_08165	5.105851
mthr:MSTHT_0740	3.361794
dak:DaAHT2_1538	2.570457
bof:FQV39_14950	5.361478
lil:LA_2420	8.001474
lic:LIC_11534	5.193635
roc:HF520_02550	15.214886
lie:LIF_A1973	6.100437
lil:LA_2410	13.269162
lil:LA_2409	15.133151
lil:LA_2408	19.11973
dwd:DSCW_47150	18.436815
arca:HC352_05765	9.420778
lfs:HFV01_24045	4.365621
cbi:CLJ_B0032	7.512195
lil:LA_2396	9.494311
lic:LIC_11554	0.0
salx:SALLE_v1c03860	12.052729
amyy:YIM_28115	0.0
mka:MK0192	6.209163
hmo:HM1_1592	10.009436
scu:SCE1572_52305	7.67858
hmo:HM1_1592	58.861664
dlu:A6035_03435	7.528885
hbo:Hbor_19140	1.655629
vdi:Vdis_2463	0.0
psf:PSE_3210	4.067513
hty:BN2458_PEG0800	1.928832
een:BBD30_05545	7.149315
lil:LB_215	3.954564
oac:Oscil6304_2141	29.536699
sur:STAUR_4866	27.70459
stq:Spith_2022	27.495668
lil:LA_1424	16.967621
spoa:EQM13_17665	25.61886
lic:LIC_12317	39.333744
lgt:E4T54_05160	8.455849
mmal:CKJ54_13250	5.118606
lil:LA_1437	6.116922
dwd:DSCW_47150	12.019114
xyl:ET495_09035	2.195338
dsf:UWK_01734	11.070034
dau:Daud_2046	8.780499
lec:LGMK_02530	4.925089
lis:LIL_12233	8.209797
bok:DM82_134	3.221751
oac:Oscil6304_5106	4.625771
lis:LIL_12226	13.534998
lis:LIL_12221	63.458031
lil:LA_1704	71.082634
hau:Haur_0605	2.624138
amac:MASE_09290	4.956879
plut:EI981_14185	14.204522
lil:LA_1719	95.364296
mik:FOE78_04005	5.273638
lil:LA_1662	12.852845
lic:LIC_12124	10.126869
lis:LIL_12259	8.528251
lil:LA_1659	10.458909
pul:NT08PM_0488	4.930604
ag:AAS55722	10.800934
ag:AAS55720	8.52392
hni:W911_04430	9.332926
vvm:VVMO6_02768	9.036176
ras:RAS_p070	11.428908
lic:LIC_12141	25.316509
hty:BN2458_PEG0800	7.903751
sdl:Sdel_1788	7.63922
pbk:Back11_01900	9.97471
ocy:OSSY52_22400	7.119546
lil:LA_1634	17.299995
lil:LA_1633	18.654209
lil:LA_1632	17.87603
lil:LA_1631	25.812849
lil:LA_1629	16.201803
paf:PAM18_3946	12.773802
lie:LIF_A1313	17.748529
lgn:ABM34_10260	32.09343
lic:LIC_12157	24.890106
lil:LA_1624	25.414051
lil:LA_1621	16.43865
ag:AAF67507	25.756401
scb:SCAB_84021	37.972916
hcp:HCN_1199	22.689087
hcv:FTV88_2809	59.797188
ecas:ECBG_00902	48.625881
lil:LA_1615	32.558388
clt:CM240_1652	21.96616
bgw:VE98_C0001G0439	29.797085
dfl:DFE_2592	45.960083
fpf:DCC35_14780	28.727753
pys:Py04_1589	19.421993
gka:GK3126	19.727392
ecm:EcSMS35_3232	27.874645
naf:GQ61_04745	20.825449
lil:LA_1606	26.806734
adp:NCTC12871_01317	31.250456
aai:AARI_04680	26.421539
mag:amb0056	25.716496
dug:HH213_09665	23.213877
ant:Arnit_2555	41.065113
blep:AL038_11810	40.762131
ag:AAC68680	103.112396
nal:B005_1439	97.605583
ag:BAA03670	66.812477
brm:Bmur_0382	30.811758
msc:BN69_2091	33.923286
anm:GFC28_1688	42.893902
lfs:HFV01_11640	43.207664
lil:LA_1586	57.728226
lil:LA_1585	45.408089
arg:QT11_C0001G0506	76.431526
synk:KR100_01405	33.837627
lic:LIC_12201	32.078098
lis:LIL_12325	47.427441
lil:LA_1579	43.034126
ncv:NCAV_0985	35.371243
lil:LA_1577	39.303364
malg:MALG_02854	42.758533
lil:LA_2202	14.166559
aka:TKWG_11425	3.799409
psuu:Psuf_007680	8.550385
sfla:SPHFLASMR4Y_01522	4.680404
hhy:Halhy_4875	18.738504
saf:SULAZ_1426	2.397873
pagh:NIES204_33150	3.182456
arp:NIES39_E02730	28.858995
oac:Oscil6304_5106	30.036047
lil:LA_2226	6.906207
lis:LIL_11819	14.147591
salh:HMF8227_02526	6.481
bpdz:BBN53_08670	0.573915
lic:LIC_13198	2.753498
tsu:Tresu_1685	8.714369
lil:LA_3999	6.104353
lic:LIC_13194	4.682467
lis:LIL_13290	4.458785
arp:NIES39_E02730	6.018181
scu:SCE1572_50720	1.998708
rfa:A3L23_02664	2.40416
pfq:QQ39_17445	5.563876
lil:LA_3354	4.157546
din:Selin_2041	14.169593
lis:LIL_12730	0.883189
lil:LA_3219	30.197359
lil:LA_3216	11.745284
rso:RSc0992	28.979128
star:G3545_23690	3.817385
lgt:E4T54_05160	12.180754
mew:MSWAN_2205	6.997003
lkm:EFP84_08625	0.955047
htu:Htur_2338	36.804989
htu:Htur_2338	32.580799
lst:LSS_18828	10.800762
meku:HUW50_24170	1.728241
pvd:CFBP1590__4426	20.516661
lic:LIC_10610	2.211164
dsd:GD606_04755	10.338919
caby:Cabys_1654	73.248184
lis:LIL_12403	10.32635
lil:LA_1476	4.996801
lil:LA_1477	1.79941
lil:LA_1466	4.173548
lic:LIC_12291	1.89873
lil:LA_1463	6.70536
lil:LA_1462	0.0
lil:LA_1451	9.498404
kal:KALB_1452	3.337858
lil:LA_1459	22.150537
vdi:Vdis_1923	4.145832
lis:LIL_11291	11.981277
hht:F506_08165	12.883848
din:Selin_2041	120.078842
mvz:myaer102_12110	9.631388
dwd:DSCW_59070	4.4065
sjp:SJA_C1-19860	0.0
lep:Lepto7376_4199	4.669073
lil:LA_0512	58.014351
