reaction	linear_coefficient
rxn03668_c	[0.1001242667448082]
rxn07485_c	[0.1001242667448082]
rxn27717_c	[0.020946272268980527]
rxn34220_c	[0.04864310482361177]
rxn33486_c	[0.04864310482361177]
rxn38399_c	[0.04864310482361177]
rxn01750_c	[0.019356309114884337]
rxn07879_c	[0.0689381976438157]
rxn27937_c	[0.0689381976438157]
rxn27788_c	[0.019356309114884337]
rxn38276_c	[0.019356309114884337]
rxn34254_c	[0.019356309114884337]
rxn28146_c	[0.020251680856952156]
rxn16824_c	[0.11492774621366283]
rxn38273_c	[0.020946272268980527]
rxn38113_c	[0.006376132102604176]
rxn34718_c	[0.028803837617551457]
rxn31323_c	[0.028803837617551457]
rxn30156_c	[0.028803837617551457]
rxn31887_c	[0.028803837617551457]
rxn31322_c	[0.028803837617551457]
rxn31225_c	[0.028803837617551457]
rxn31324_c	[0.028803837617551457]
rxn34716_c	[0.028803837617551457]
rxn31321_c	[0.028803837617551457]
rxn31325_c	[0.028803837617551457]
rxn31326_c	[0.028803837617551457]
rxn34710_c	[0.028803837617551457]
rxn30116_c	[0.028803837617551457]
rxn31327_c	[0.028803837617551457]
rxn34709_c	[0.028803837617551457]
rxn37889_c	[0.028803837617551457]
rxn34717_c	[0.028803837617551457]
rxn32591_c	[0.026812313803376363]
rxn28109_c	[0.34131028158084664]
rxn28046_c	[0.34131028158084664]
rxn01107_c	[0.2150031744998128]
rxn32924_c	[0.2150031744998128]
rxn02663_c	[0.2150031744998128]
rxn27818_c	[0.019356309114884337]
rxn35527_c	[0.019356309114884337]
rxn32553_c	[0.019356309114884337]
rxn20608_c	[0.07583527330544115]
rxn03057_c	[0.09041083996722397]
rxn03809_c	[0.11004390034783836]
rxn03821_c	[0.11004390034783836]
rxn02518_c	[0.05858987090367428]
rxn01962_c	[0.05858987090367428]
rxn32974_c	[0.05858987090367428]
rxn38029_c	[0.019356309114884337]
rxn29946_c	[0.019356309114884337]
rxn34729_c	[0.014825185450480517]
rxn34728_c	[0.014825185450480517]
rxn34732_c	[0.014825185450480517]
rxn04274_c	[0.014825185450480517]
rxn37816_c	[0.014825185450480517]
rxn02949_c	[0.014825185450480517]
rxn34731_c	[0.014825185450480517]
rxn35541_c	[0.014825185450480517]
rxn04275_c	[0.014825185450480517]
rxn07882_c	[0.014825185450480517]
rxn34730_c	[0.014825185450480517]
rxn32064_c	[0.014825185450480517]
rxn34733_c	[0.014825185450480517]
rxn37861_c	[0.014825185450480517]
rxn32636_c	[0.014825185450480517]
rxn14250_c	[0.09413884231146998]
rxn35698_c	[0.017044622071727418]
rxn27708_c	[0.017044622071727418]
rxn03978_c	[0.020946272268980527]
rxn03150_c	[1.0]
rxn33387_c	[0.007092429496258432]
rxn33015_c	[0.007092429496258432]
rxn27543_c	[0.007092429496258432]
rxn32196_c	[0.007092429496258432]
rxn27876_c	[0.14940769802638362]
rxn28100_c	[0.00950721995213831]
rxn03903_c	[0.09853430359071202]
rxn03904_c	[0.09853430359071202]
rxn38117_c	[0.020257107352358625]
rxn20503_c	[0.07833688768782458]
rxn33359_c	[0.25215296205251764]
rxn27432_c	[0.02355099006408691]
rxn35415_c	[0.02355099006408691]
rxn30643_c	[0.0037551348212783737]
rxn04301_c	[0.2150031744998128]
rxn16543_c	[0.010109560942256662]
rxn13947_c	[0.022937796083155618]
rxn16611_c	[0.022937796083155618]
rxn30396_c	[0.13451196813561897]
rxn27724_c	[0.02666037193199516]
rxn25051_c	[0.009718853272990704]
rxn32171_c	[0.009718853272990704]
rxn33806_c	[0.009718853272990704]
rxn31423_c	[0.020376490251301]
rxn31088_c	[0.006642030377521286]
rxn03446_c	[0.006642030377521286]
rxn31868_c	[0.015427526440598869]
rxn31335_c	[0.015427526440598869]
rxn38459_c	[0.015427526440598869]
rxn38097_c	[0.015427526440598869]
rxn29006_c	[0.019356309114884337]
rxn30068_c	[0.019356309114884337]
rxn30020_c	[0.0834974848193791]
rxn27110_c	[0.13451196813561897]
rxn27766_c	[0.032000043411963254]
rxn28376_c	[0.032000043411963254]
rxn32095_c	[0.012111937747244698]
rxn16399_c	[0.019356309114884337]
rxn00702_c	[0.019356309114884337]
rxn19892_c	[0.03128917251371546]
rxn19896_c	[0.03128917251371546]
rxn28381_c	[0.03128917251371546]
rxn03951_c	[0.019356309114884337]
rxn05116_c	[0.019356309114884337]
rxn11663_c	[0.019356309114884337]
rxn06044_c	[0.0505695106929092]
rxn03491_c	[0.019356309114884337]
rxn01160_c	[0.031669027192168485]
rxn11794_c	[0.019356309114884337]
rxn30384_c	[0.006642030377521286]
rxn11768_c	[0.007645932027718539]
rxn27944_c	[0.007645932027718539]
rxn38087_c	[0.25215296205251764]
rxn32318_c	[0.017706654511316953]
rxn28082_c	[0.05900228455456613]
rxn33078_c	[0.07149407698026383]
rxn32939_c	[0.032000043411963254]
rxn32176_c	[0.032000043411963254]
rxn30665_c	[0.06848779852507855]
rxn31218_c	[0.06848779852507855]
rxn33182_c	[0.019356309114884337]
rxn32643_c	[0.18460937372816513]
rxn16666_c	[0.017006636603882117]
rxn27779_c	[0.023995962687417584]
rxn16582_c	[0.08983020495873151]
rxn31867_c	[0.07104367786152668]
rxn32754_c	[0.030741096477661833]
rxn32559_c	[0.07082661804526784]
rxn38693_c	[0.12514041056864247]
rxn31960_c	[0.12514041056864247]
rxn01252_c	[0.12514041056864247]
rxn01251_c	[0.12514041056864247]
rxn32228_c	[0.026812313803376363]
rxn26481_c	[0.014353080350117484]
rxn19956_c	[0.014353080350117484]
rxn06045_c	[0.25215296205251764]
rxn32684_c	[0.019356309114884337]
rxn04999_c	[0.0015302717046250022]
rxn05047_c	[0.0015302717046250022]
rxn02440_c	[0.0834974848193791]
rxn02438_c	[0.0834974848193791]
rxn25216_c	[0.0834974848193791]
rxn00748_c	[0.04897954753881301]
rxn00988_c	[0.0858308778441619]
rxn38030_c	[0.019356309114884337]
rxn16503_c	[0.02874957266348674]
rxn31436_c	[0.0858308778441619]
rxn34262_c	[0.05599600609938084]
rxn33867_c	[0.05599600609938084]
rxn02655_c	[0.12308919530499618]
rxn32814_c	[0.014168579506297447]
rxn32287_c	[0.014168579506297447]
rxn27983_c	[0.020946272268980527]
rxn00193_c	[0.13451196813561897]
rxn33318_c	[0.020251680856952156]
rxn30708_c	[0.08065400122638797]
rxn07580_c	[0.019806708233621483]
rxn37546_c	[0.019356309114884337]
rxn28987_c	[0.08645492481590614]
rxn02774_c	[0.08645492481590614]
rxn03511_c	[0.019356309114884337]
rxn19322_c	[0.7059816258865537]
rxn00347_c	[0.022612206358767317]
rxn00297_c	[0.013273207764229628]
rxn33400_c	[0.003852811738594863]
rxn03378_c	[0.003852811738594863]
rxn01034_c	[0.1486479886694776]
rxn34191_c	[0.1486479886694776]
rxn34196_c	[0.1486479886694776]
rxn33062_c	[0.0162632067331955]
rxn33193_c	[0.0162632067331955]
rxn03126_c	[0.009914207107623684]
rxn02008_c	[0.06026665798427402]
rxn15139_c	[0.01564458625685773]
rxn15469_c	[0.01564458625685773]
rxn34778_c	[0.01564458625685773]
rxn34772_c	[0.01564458625685773]
rxn38342_c	[0.01564458625685773]
rxn34777_c	[0.01564458625685773]
rxn33707_c	[0.01564458625685773]
rxn38341_c	[0.01564458625685773]
rxn34769_c	[0.01564458625685773]
rxn34775_c	[0.01564458625685773]
rxn34779_c	[0.01564458625685773]
rxn07476_c	[0.019356309114884337]
rxn31452_c	[0.027072785582887005]
rxn33550_c	[0.054091306211709295]
rxn33573_c	[0.054091306211709295]
rxn33383_c	[0.054091306211709295]
rxn14393_c	[0.054091306211709295]
rxn31847_c	[0.054091306211709295]
rxn00107_c	[0.054091306211709295]
rxn32308_c	[0.054091306211709295]
rxn33340_c	[0.054091306211709295]
rxn33024_c	[0.054091306211709295]
rxn32898_c	[0.054091306211709295]
rxn32981_c	[0.054091306211709295]
rxn02517_c	[0.054091306211709295]
rxn04550_c	[0.012111937747244698]
rxn16315_c	[0.23581921087903798]
rxn13975_c	[0.007092429496258432]
rxn14156_c	[0.007092429496258432]
rxn14059_c	[0.007092429496258432]
rxn14278_c	[0.007092429496258432]
rxn13995_c	[0.007092429496258432]
rxn14248_c	[0.007092429496258432]
rxn32424_c	[0.017505874181277508]
rxn33129_c	[0.017505874181277508]
rxn00621_c	[0.12308919530499618]
rxn31437_c	[0.016523678512706138]
rxn33633_c	[0.019356309114884337]
rxn30447_c	[0.13451196813561897]
rxn33672_c	[0.13451196813561897]
rxn28646_c	[0.25215296205251764]
rxn15233_c	[0.05900228455456613]
rxn30983_c	[0.019356309114884337]
rxn38055_c	[0.04864310482361177]
rxn38053_c	[0.04864310482361177]
rxn38054_c	[0.04864310482361177]
rxn32851_c	[0.030876758862823622]
rxn33140_c	[0.019171808271064298]
rxn06086_c	[0.019171808271064298]
rxn05963_c	[0.019171808271064298]
rxn03440_c	[0.019356309114884337]
rxn31241_c	[0.02874957266348674]
rxn20630_c	[0.054091306211709295]
rxn03445_c	[0.054091306211709295]
rxn06979_c	[0.030903891339855983]
rxn06887_c	[0.030903891339855983]
rxn04588_c	[0.009414969530228294]
rxn27916_c	[0.03159848275188435]
rxn37640_c	[0.10936016192662293]
rxn01844_c	[0.019356309114884337]
rxn16323_c	[0.48370694754206894]
rxn15478_c	[0.017961699795421126]
rxn16798_c	[0.019356309114884337]
rxn00879_c	[0.019356309114884337]
rxn16343_c	[0.05309283105691851]
rxn00265_c	[0.012291012095658261]
rxn16151_c	[0.014130594038452146]
rxn01037_c	[0.019356309114884337]
rxn02483_c	[0.0858308778441619]
rxn16792_c	[0.0834974848193791]
rxn03867_c	[0.07149407698026383]
rxn34770_c	[0.253515012399542]
rxn20026_c	[0.14546263586587874]
rxn32556_c	[0.13451196813561897]
rxn33412_c	[0.02874957266348674]
rxn27785_c	[0.02689371123447344]
rxn01416_c	[0.011520449747939289]
rxn02229_c	[0.011520449747939289]
rxn31983_c	[0.020322225297236287]
rxn35283_c	[0.05404246775305105]
rxn04934_c	[0.0060939543414676505]
rxn34245_c	[0.0060939543414676505]
rxn38153_c	[0.14940769802638362]
rxn00715_c	[0.062138798899506735]
rxn01679_c	[0.062138798899506735]
rxn01370_c	[0.062138798899506735]
rxn01705_c	[0.062138798899506735]
rxn00707_c	[0.062138798899506735]
rxn38833_c	[0.062138798899506735]
rxn01515_c	[0.062138798899506735]
rxn00368_c	[0.062138798899506735]
rxn00712_c	[0.062138798899506735]
rxn01706_c	[0.062138798899506735]
rxn01510_c	[0.062138798899506735]
rxn00365_c	[0.062138798899506735]
rxn01674_c	[0.062138798899506735]
rxn01516_c	[0.062138798899506735]
rxn00369_c	[0.062138798899506735]
rxn11760_c	[0.062138798899506735]
rxn01128_c	[0.062138798899506735]
rxn38831_c	[0.062138798899506735]
rxn01129_c	[0.062138798899506735]
rxn06080_c	[0.02407736011851466]
rxn38121_c	[0.15852963680466245]
rxn28560_c	[0.25215296205251764]
rxn28309_c	[0.08810457941947353]
rxn02716_c	[0.08810457941947353]
rxn33035_c	[0.02874957266348674]
rxn14274_c	[0.02424015498070881]
rxn14311_c	[0.02424015498070881]
rxn07267_c	[0.449720806811337]
rxn00984_c	[0.48370694754206894]
rxn24414_c	[0.02407736011851466]
rxn30089_c	[0.056305316337549725]
rxn03087_c	[0.056305316337549725]
rxn05104_c	[0.016583369962177328]
rxn33042_c	[0.26869834654684965]
rxn28543_c	[0.019356309114884337]
rxn01973_c	[0.04521355972672169]
rxn32376_c	[0.02874957266348674]
rxn27531_c	[0.009876221639778382]
biomass_GmNeg	[0.032000043411963254, 0.0008248273017836891]
rxn29122_c	[0.032000043411963254]
EX_cpd00030_e	[0.032000043411963254]
EX_cpd00107_e	[0.032000043411963254]
rxn08311_c	[0.032000043411963254]
EX_cpd00205_e	[0.032000043411963254]
EX_cpd00065_e	[0.032000043411963254]
EX_cpd00069_e	[0.032000043411963254]
rxn05245_c	[0.032000043411963254]
EX_cpd00104_e	[0.032000043411963254]
EX_cpd00644_e	[0.032000043411963254]
EX_cpd00039_e	[0.032000043411963254]
rxn29888_c	[0.032000043411963254]
rxn08856_c	[0.032000043411963254]
rxn00399_c	[0.032000043411963254]
SNK_cpd03187_c	[0.032000043411963254]
rxn08747_c	[0.032000043411963254]
rxn00569_c	[0.032000043411963254]
rxn09113_c	[0.032000043411963254]
EX_cpd10515_e	[0.032000043411963254]
cofactor_rxn	[0.032000043411963254]
rxn09065_c	[0.032000043411963254]
EX_cpd00149_e	[0.032000043411963254]
rxn08947_c	[0.032000043411963254]
rxn08155_c	[0.032000043411963254]
rxn08241_c	[0.032000043411963254]
rxn05206_c	[0.032000043411963254]
rxn10213_c	[0.032000043411963254]
rxn24108_c	[0.032000043411963254]
rxn34523_c	[0.032000043411963254]
EX_cpd00393_e	[0.032000043411963254]
EX_cpd00226_e	[0.032000043411963254]
rxn09300_c	[0.032000043411963254]
EX_cpd00051_e	[0.032000043411963254]
SNK_cpd00242_c	[0.032000043411963254]
rxn08738_c	[0.032000043411963254]
EX_cpd00099_e	[0.032000043411963254]
EX_cpd00305_e	[0.032000043411963254]
rxn08920_c	[0.032000043411963254]
rxn08284_c	[0.032000043411963254]
rxn01207_c	[0.032000043411963254]
EX_cpd00263_e	[0.032000043411963254]
protein_rxn	[0.032000043411963254]
rna_rxn	[0.032000043411963254]
rxn05242_c	[0.032000043411963254]
rxn08307_c	[0.032000043411963254]
EX_cpd00254_e	[0.032000043411963254]
rxn13097_c	[0.032000043411963254]
rxn00938_c	[0.032000043411963254]
rxn08786_c	[0.032000043411963254]
rxn10202_c	[0.032000043411963254]
rxn10281_c	[0.032000043411963254]
EX_cpd00060_e	[0.032000043411963254]
dna_rxn	[0.032000043411963254]
EX_cpd00156_e	[0.032000043411963254]
rxn08309_c	[0.032000043411963254]
EX_cpd00129_e	[0.032000043411963254]
rxn09111_c	[0.032000043411963254]
rxn10280_c	[0.032000043411963254]
rxn05222_c	[0.032000043411963254]
rxn10867_c	[0.032000043411963254]
EX_cpd00322_e	[0.032000043411963254]
rxn08721_c	[0.032000043411963254]
rxn00339_c	[0.032000043411963254]
rxn09106_c	[0.032000043411963254]
EX_cpd00971_e	[0.032000043411963254]
EX_cpd00220_e	[0.032000043411963254]
rxn09063_c	[0.032000043411963254]
rxn09109_c	[0.032000043411963254]
rxn10211_c	[0.032000043411963254]
EX_cpd00119_e	[0.032000043411963254]
rxn09121_c	[0.032000043411963254]
rxn10204_c	[0.032000043411963254]
rxn09427_c	[0.032000043411963254]
rxn25583_c	[0.032000043411963254]
rxn05224_c	[0.032000043411963254]
rxn10272_c	[0.032000043411963254]
EX_cpd00063_e	[0.032000043411963254]
rxn08234_c	[0.032000043411963254]
EX_cpd00023_e	[0.032000043411963254]
rxn32502_c	[0.032000043411963254]
EX_cpd00009_e	[0.032000043411963254]
EX_cpd00084_e	[0.032000043411963254]
EX_biomass	[0.032000043411963254]
rxn10212_c	[0.032000043411963254]
rxn10271_c	[0.032000043411963254]
rxn10203_c	[0.032000043411963254]
rxn09339_c	[0.032000043411963254]
rxn05616_c	[0.032000043411963254]
EX_cpd00133_e	[0.032000043411963254]
rxn08186_c	[0.032000043411963254]
rxn00001_c	[0.032000043411963254]
rxn00465_c	[0.032000043411963254]
lipid_rxn	[0.032000043411963254]
EX_cpd00035_e	[0.032000043411963254]
EX_cpd00132_e	[0.032000043411963254]
EX_cpd00041_e	[0.032000043411963254]
EX_cpd00053_e	[0.032000043411963254]
EX_cpd00033_e	[0.032000043411963254]
EX_cpd00066_e	[0.032000043411963254]
EX_cpd00054_e	[0.032000043411963254]
EX_cpd00161_e	[0.032000043411963254]
EX_cpd00027_e	[0.032000043411963254]
rxn05220_c	[0.032000043411963254]
rxn08625_c	[0.032000043411963254]
rxn08617_c	[0.032000043411963254]
rxn05215_c	[0.032000043411963254]
rxn09307_c	[0.032000043411963254]
rxn09248_c	[0.032000043411963254]
rxn09118_c	[0.032000043411963254]
rxn05218_c	[0.032000043411963254]
SNK_cpd00528_c	[0.032000043411963254]
rxn08170_c	[0.032000043411963254]
